dclk2a	NM_001145789	chr1	+	37196105	37304656	37196260	37304277	18	37196105,37212047,37245616,37259360,37265186,37272576,37274930,37275435,37279693,37282144,37282664,37284262,37284498,37287278,37288866,37291875,37300460,37304260,	37196657,37212388,37245746,37259468,37265281,37272624,37275015,37275541,37279751,37282264,37282811,37284396,37284576,37287375,37288947,37291989,37300473,37304656,
fam193a	NM_001328395	chr1	+	37312579	37362246	37312744	37361306	23	37312579,37320476,37322638,37326794,37327042,37330412,37333300,37335642,37335877,37336043,37338057,37339603,37342407,37342673,37344765,37347298,37350397,37352963,37353309,37355486,37358582,37359506,37361212,	37312888,37320545,37322878,37326964,37327210,37330644,37333425,37335790,37335952,37336121,37338176,37339840,37342540,37342817,37345032,37347512,37350622,37353162,37353496,37355723,37359426,37359588,37362246,
dclk2a	NM_001135121	chr1	+	37196105	37304656	37196260	37304545	17	37196105,37212047,37245616,37259360,37260429,37265186,37274930,37275435,37279693,37282144,37282664,37284262,37284498,37287278,37288866,37291875,37304260,	37196657,37212388,37245746,37259468,37260486,37265281,37275015,37275541,37279751,37282264,37282811,37284396,37284576,37287375,37288947,37291989,37304656,
si:ch211-15e22.3	NM_001145602	chr1	+	37753126	38131157	37753126	38131157	12	37753126,37845684,37864376,37880013,38060632,38074229,38106000,38110817,38112647,38125368,38125648,38130989,	37753261,37845793,37864515,37880180,38060818,38074413,38106118,38110925,38112869,38125485,38125798,38131157,
glra3	NM_152965	chr1	-	38417315	38538099	38418122	38537887	9	38417315,38426280,38428155,38440537,38445703,38466549,38486293,38492828,38537816,	38418398,38426430,38428370,38440675,38445786,38466773,38486361,38492956,38538099,
hpgd	NM_001326541	chr1	-	38398693	38415132	38399105	38415122	7	38398693,38402485,38402890,38412792,38413267,38414716,38415029,	38399229,38402649,38402967,38412889,38413374,38414840,38415132,
gpm6ab	NM_214687	chr1	-	38649140	38756870	38651749	38756841	7	38649140,38655509,38657625,38660199,38661540,38665780,38756837,	38651830,38655575,38657702,38660374,38661697,38665973,38756870,
tenm3	NM_001365543	chr1	+	39387842	39779911	39482587	39776716	31	39387842,39482492,39491167,39620178,39639506,39657812,39680723,39684468,39694461,39696860,39700409,39705325,39719451,39720485,39721527,39724624,39732494,39735469,39739079,39741389,39755567,39759347,39763721,39764417,39767252,39770286,39771307,39771967,39773808,39775545,39775957,	39388411,39482819,39491446,39620407,39639745,39657935,39680929,39684679,39694563,39697055,39700610,39705511,39719475,39720506,39721674,39724841,39732614,39735731,39739347,39741533,39755817,39759368,39763954,39764572,39768127,39770462,39771543,39772264,39775420,39775676,39779911,
naa15b	NM_203321	chr1	+	40613296	40641469	40613462	40641030	20	40613296,40618801,40619787,40621085,40622567,40626872,40627175,40628950,40629131,40629318,40631714,40632093,40632659,40635983,40636281,40636657,40638220,40638479,40638711,40640829,	40613516,40618886,40619892,40621243,40622702,40627026,40627295,40629046,40629238,40629391,40631884,40632246,40632788,40636197,40636475,40636766,40638319,40638623,40638809,40641469,
faah2a	NM_001002700	chr1	+	40237276	40258431	40237334	40257736	11	40237276,40239940,40240093,40242002,40242888,40243102,40248121,40248326,40249290,40252037,40257548,	40237520,40240023,40240230,40242212,40243008,40243238,40248239,40248446,40249402,40252226,40258431,
rnf24	NM_001007352	chr1	-	41770845	41817766	41771654	41793826	6	41770845,41774404,41783128,41783333,41793683,41817445,	41771796,41774484,41783170,41783376,41793833,41817766,
rgs12b	NM_214724	chr1	-	41201585	41287914	41202768	41287739	18	41201585,41210228,41215840,41216646,41217363,41217793,41219827,41220137,41220458,41221958,41222213,41223049,41228840,41230304,41230776,41239518,41270962,41285777,	41203193,41210279,41216401,41216743,41217431,41217890,41219954,41220211,41220653,41222053,41222364,41223229,41228984,41230397,41230946,41239540,41271073,41287914,
cryba1l2	NM_001005965	chr1	-	44421920	44434700	44422860	44432586	6	44421920,44427069,44429611,44432041,44432517,44434560,	44423008,44427212,44429753,44432160,44432594,44434700,
zgc:165520	NM_001308827	chr1	+	44826319	44835738	44826592	44834255	11	44826319,44828353,44828511,44828707,44828877,44829024,44829245,44832212,44833155,44834177,44835133,	44826622,44828428,44828611,44828782,44828948,44829133,44829319,44832347,44833266,44834263,44835738,
zdhhc5a	NM_001039640	chr1	+	44540292	44566433	44540742	44565055	11	44540292,44544643,44546509,44547052,44548769,44549243,44549420,44554047,44555689,44558902,44564841,	44540897,44544765,44546667,44547225,44548872,44549335,44549547,44554165,44555802,44559762,44566433,
vps37c	NM_001077785	chr1	+	44949976	44961479	44950677	44959549	5	44949976,44950661,44955196,44956635,44958925,	44950294,44950770,44955368,44956718,44961479,
zgc:165520	NR_131945	chr1	+	44826319	44835738	44835738	44835738	11	44826319,44828353,44828511,44828707,44828877,44829024,44829245,44832212,44833155,44833989,44835133,	44826622,44828428,44828611,44828782,44828948,44829133,44829319,44832347,44833266,44834263,44835738,
si:ch211-214c7.5	NM_001089578	chr1	-	45744117	45752010	45744929	45751987	7	45744117,45745290,45748100,45750062,45750246,45751600,45751884,	45745074,45745464,45748283,45750163,45750391,45751784,45752010,
grin2bb	NM_001128337	chr1	-	45376291	45553602	45376469	45553478	15	45376291,45383423,45387681,45390435,45393379,45395924,45396142,45406853,45409971,45413950,45446605,45449267,45456380,45525949,45553451,	45378947,45383662,45387869,45390596,45393609,45396050,45396296,45407025,45410180,45414065,45446798,45449538,45456524,45526555,45553602,
arhgef7b	NM_001008624	chr1	+	45958905	46020725	45959018	46019670	21	45958905,45969397,45980507,45982143,45984260,45990584,46001366,46001544,46002153,46004798,46006168,46006350,46006594,46010272,46010442,46011844,46014774,46015175,46019197,46019400,46019547,	45959183,45969478,45980592,45982277,45984462,45990673,46001461,46001640,46002276,46004937,46006228,46006497,46006681,46010351,46010576,46012066,46014868,46015265,46019297,46019455,46020725,
ebpl	NM_001005397	chr1	-	46660212	46663997	46660519	46663970	4	46660212,46661318,46663636,46663778,	46660751,46661457,46663706,46663997,
itsn1	NM_207182	chr1	-	46999744	47071979	46999744	47071948	38	46999744,47000121,47002326,47002492,47004814,47005176,47006982,47008127,47009905,47010890,47013076,47019862,47021753,47022023,47022327,47022521,47025166,47025421,47026611,47027069,47030467,47030816,47031360,47042129,47043844,47044967,47047189,47048919,47051563,47054862,47055284,47056960,47057453,47057621,47059696,47060615,47066804,47071920,	46999893,47000295,47002410,47002575,47004936,47005389,47007150,47008226,47010089,47010997,47013198,47020054,47021877,47022145,47022373,47022688,47025288,47025627,47026783,47027389,47030701,47030913,47031470,47042269,47043932,47045108,47047339,47049182,47051673,47055000,47055348,47057070,47057532,47057738,47059857,47060679,47066900,47071979,
pdxkb	NM_001145586	chr1	-	46888395	46924650	46888395	46924650	11	46888395,46891407,46891581,46894740,46895956,46896178,46896354,46898380,46906057,46918793,46924569,	46888508,46891474,46891718,46894852,46896002,46896264,46896389,46898464,46906162,46918848,46924650,
neurl1aa	NM_001077558	chr1	-	47701936	47771742	47703975	47771605	6	47701936,47706719,47716031,47741198,47747999,47771571,	47704217,47706860,47716727,47741520,47748241,47771742,
cfap58	NM_001077556	chr1	+	47831618	48012255	47831937	48012055	18	47831618,47834481,47834829,47837514,47840576,47843963,47850431,47864669,47867003,47880160,47883244,47911470,47918088,47949000,47949187,47969790,47976472,48011913,	47831973,47834742,47834978,47837671,47840771,47844101,47850591,47864752,47867195,47880322,47883391,47911611,47918312,47949112,47949292,47969910,47976606,48012255,
gja8b	NM_131809	chr1	+	47446133	47448849	47446549	47447725	2	47446133,47446534,	47446174,47448849,
sgms2a	NM_001145563	chr1	-	49934139	49947290	49934139	49944977	6	49934139,49937259,49940529,49940904,49944546,49947183,	49934325,49937426,49940683,49941022,49945099,49947290,
tbck	NM_001080637	chr1	-	50198799	50291266	50198799	50291266	25	50198799,50199358,50205786,50221008,50245889,50247632,50256974,50257531,50257708,50261236,50261625,50263514,50264944,50265183,50266407,50266590,50270137,50272197,50273102,50273263,50274186,50274806,50276435,50284884,50291073,	50198910,50199518,50205962,50221184,50246051,50247669,50257060,50257615,50257759,50261363,50261688,50263613,50265074,50265233,50266507,50266729,50270286,50272259,50273164,50273324,50274328,50274880,50276550,50284957,50291266,
mdh1aa	NM_001316925	chr1	+	50977022	50990889	50977136	50990641	9	50977022,50977698,50979874,50983766,50985076,50986074,50987459,50987706,50990455,	50977139,50977797,50979971,50983942,50985199,50986251,50987573,50987796,50990889,
ppm1k	NM_001327744	chr1	-	50593710	50611031	50595841	50608615	7	50593710,50596657,50598205,50598755,50605175,50608175,50610910,	50595973,50596792,50598350,50598921,50605276,50608704,50611031,
mdh1aa	NM_001309523	chr1	+	50968907	50990889	50969257	50990578	9	50968907,50977698,50979874,50983766,50985076,50986074,50987459,50987706,50990455,	50969311,50977797,50979971,50983942,50985199,50986251,50987573,50987796,50990889,
jag1a	NM_131861	chr1	-	51104983	51157660	51107693	51157454	27	51104983,51109977,51110483,51111044,51111182,51113047,51113490,51113692,51114797,51115193,51118678,51119378,51119571,51121330,51125068,51125581,51127633,51130577,51134505,51134913,51138230,51140275,51140716,51141507,51144263,51156103,51157382,	51108220,51110131,51110615,51111149,51111302,51113157,51113604,51113778,51114825,51115310,51118792,51119492,51119685,51121501,51125219,51125755,51127680,51130691,51134619,51135027,51138350,51140406,51140777,51141765,51144321,51156412,51157660,
mdh1aa	NM_199947	chr1	+	50977022	50990889	50977136	50990578	9	50977022,50977698,50979874,50983766,50985076,50986074,50987459,50987706,50990455,	50977139,50977797,50979971,50983942,50985199,50986251,50987573,50987796,50990889,
zgc:165656	NM_001366252	chr1	+	51615661	51651616	51616009	51651054	11	51615661,51616006,51620643,51623273,51626972,51632292,51633686,51636717,51642784,51643476,51650860,	51615825,51616102,51620715,51623434,51627129,51632398,51633865,51637007,51642913,51643523,51651616,
nfixa	NM_001366171	chr1	+	51875903	52098733	51876939	52096854	14	51875903,51896131,51960534,52048865,52050725,52054024,52054669,52055732,52056549,52066886,52073801,52076596,52086421,52096839,	51876942,51896215,51961066,52048928,52050800,52054145,52054705,52055857,52056630,52067018,52073971,52076753,52086516,52098733,
meis1a	NM_131897	chr1	+	51479150	51525084	51479480	51521962	13	51479150,51480436,51482407,51482704,51482883,51483384,51489474,51496785,51509573,51517560,51520619,51521900,51524434,	51479492,51480639,51482546,51482755,51482934,51483531,51489580,51496931,51509650,51517619,51520709,51522001,51525084,
nfixa	NM_001366173	chr1	+	51959728	52098733	51960003	52096854	13	51959728,51960534,52048865,52050725,52054024,52054669,52055732,52056549,52066886,52073801,52076596,52086421,52096839,	51960006,51961066,52048928,52050800,52054145,52054705,52055857,52056630,52067018,52073971,52076753,52086516,52098733,
nfixa	NM_001366172	chr1	+	51903883	52098733	51903951	52096854	13	51903883,51960534,52048865,52050725,52054024,52054669,52055732,52056549,52066886,52073801,52076596,52086421,52096839,	51903978,51961066,52048928,52050800,52054145,52054705,52055857,52056630,52067018,52073971,52076753,52086516,52098733,
osbp	NM_001145585	chr1	+	52662202	52699063	52663354	52699063	16	52662202,52663317,52672614,52673378,52674734,52676387,52679021,52679302,52679908,52681101,52682808,52683140,52685066,52685314,52688144,52698920,	52662370,52663488,52672823,52673535,52674846,52676586,52679136,52679366,52680076,52681347,52682929,52683244,52685162,52685502,52688371,52699063,
tsc2	NM_001328401	chr1	+	54198892	54274861	54199579	54273822	38	54198892,54199559,54201862,54202220,54202446,54203278,54203481,54206832,54207057,54207509,54209191,54209466,54209778,54210181,54211366,54217000,54217645,54219381,54220375,54221902,54224369,54230117,54244001,54244395,54244660,54245699,54248184,54251057,54253649,54255423,54260786,54262774,54263481,54264812,54265051,54265748,54271240,54273651,	54199082,54199677,54201911,54202346,54202520,54203405,54203625,54206970,54207161,54207591,54209347,54209577,54209901,54210288,54211520,54217123,54217780,54219571,54220469,54222005,54224464,54230246,54244163,54244551,54244773,54245954,54248376,54251126,54253792,54255962,54260865,54262861,54263668,54264952,54265130,54265840,54271339,54274861,
ltv1	NM_001002316	chr1	-	53865477	53880669	53866240	53880496	11	53865477,53868166,53868932,53871291,53871986,53873054,53875412,53875932,53879297,53879688,53880493,	53866354,53868367,53868985,53871440,53872114,53873295,53875530,53876020,53879492,53879820,53880669,
zgc:158803	NM_001089547	chr1	-	55169129	55183088	55171065	55182577	15	55169129,55169883,55169933,55170119,55170577,55171015,55172937,55173173,55174663,55176544,55177323,55178720,55179394,55180190,55182516,	55169851,55169923,55170089,55170488,55170586,55171285,55173075,55173203,55174842,55176721,55177467,55178831,55179493,55180285,55183088,
golga7ba	NM_001017566	chr1	+	54911503	54930025	54911568	54929069	5	54911503,54923963,54927054,54927401,54928988,	54911628,54924089,54927207,54927503,54930025,
c3a.2	NM_131243	chr1	+	56229673	56266726	56229687	56266534	41	56229673,56230968,56231276,56235321,56235759,56236916,56238951,56239733,56240628,56240823,56242965,56243257,56243554,56243818,56244060,56245731,56246108,56247149,56247395,56247572,56248782,56249093,56249286,56249933,56250246,56250459,56250713,56250883,56254233,56255505,56256392,56256535,56257758,56259533,56259730,56261001,56261564,56261735,56263515,56263895,56266392,	56229758,56231161,56231442,56235395,56235848,56236999,56239063,56239836,56240749,56240939,56243121,56243461,56243746,56243971,56244190,56245803,56246306,56247255,56247484,56247715,56248989,56249154,56249370,56250137,56250322,56250619,56250809,56251040,56254397,56255664,56256452,56256626,56257804,56259624,56259820,56261107,56261654,56261816,56263599,56264031,56266726,
sc:d0284	NM_001113805	chr1	+	56815555	57102015	56815555	57102015	13	56815555,56815638,56815714,56824452,56856050,56856489,56863013,56981029,56981439,57055482,57058439,57059425,57101977,	56815612,56815697,56815739,56824465,56856165,56856500,56863099,56981055,56981536,57055609,57058467,57059612,57102015,
olfm2b	NM_213260	chr1	-	59244159	59251874	59244931	59251753	7	59244159,59245629,59245857,59246091,59247820,59248053,59251612,	59245524,59245744,59245964,59246311,59247976,59248194,59251874,
thumpd1	NM_205657	chr1	+	58981984	58985885	58982099	58985671	5	58981984,58984208,58984446,58984740,58985243,	58982291,58984371,58984669,58984766,58985885,
tmem39a	NM_199632	chr1	-	39324	44525	39821	43400	10	39324,39447,40318,40796,41250,41933,42172,42478,43287,44331,	39435,40061,40439,40984,41572,42088,42256,42701,43430,44525,
f7l	NM_001089558	chr1	+	109797	119138	109843	117618	8	109797,110643,111175,111530,112244,115047,115237,117070,	109928,110807,111200,111644,112391,115139,115358,119138,
f7	NM_131819	chr1	+	119959	125246	119975	124755	8	119959,120112,120863,120961,121701,122110,122328,124204,	120036,120276,120888,121078,121842,122232,122449,125246,
eed	NM_001017766	chr1	+	27687	34330	27841	34247	12	27687,29800,30079,31228,31399,31658,31813,32109,32377,32982,33505,34120,	27955,29953,30172,31294,31525,31740,31905,32243,32483,33141,33579,34330,
cep97	NM_198371	chr1	+	11966	16373	11976	15963	11	11966,12372,12794,13033,13218,13503,14031,14289,14698,15351,15675,	12034,12521,12953,13135,13332,13667,14190,14402,15137,15427,16373,
rpl24	NM_173235	chr1	-	6641	11878	6679	11755	6	6641,6891,9557,10080,11549,11750,	6760,6955,9694,10191,11625,11878,
hikeshi	NM_001017577	chr1	+	36733	39191	36848	39035	6	36733,37983,38492,38757,38980,39079,	36878,38221,38644,38876,39067,39191,
